year;month;date;service;depart_st;arrival_st;avg_duration;exp_monthly_trains;cancelled_nb;delay>15;delay>30;delay>60;delay_external;delay_infrastructure;delay_traffic_management;delay_rolling_stock;delay_station_management;delay_passenger_related
2019;Jun;2019-06-01;International;STUTTGART;PARIS EST;198;135;0;27;8;3;10.71;32.14;28.57;3.57;7.14;17.86
2019;Jun;2019-06-01;International;PARIS LYON;GENEVE;171;197;0;27;10;5;20.0;34.29;28.57;5.71;8.57;2.86
2019;Jun;2019-06-01;International;ITALIE;PARIS LYON;445;66;0;20;10;3;25.0;15.0;35.0;20.0;5.0;0.0
2019;Jun;2019-06-01;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;97;474;45;56;30;16;20.24;33.33;26.19;14.29;1.19;4.76
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;151;774;7;77;52;24;26.88;29.03;12.9;21.51;6.45;3.23
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;175;216;0;24;13;6;13.33;13.33;26.67;26.67;6.67;13.33
2019;Jun;2019-06-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;169;216;0;31;11;6;27.5;30.0;15.0;15.0;0.0;12.5
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;LE MANS;59;452;5;28;14;6;15.48;16.67;46.43;16.67;3.57;1.19
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;POITIERS;98;506;0;52;28;16;21.25;23.75;18.75;25.0;3.75;7.5
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;ST MALO;160;99;0;10;5;4;25.0;16.67;25.0;33.33;0.0;0.0
2019;Jun;2019-06-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;68;411;4;67;39;17;15.38;32.48;24.79;9.4;3.42;14.53
2019;Jun;2019-06-01;National;PARIS EST;NANCY;97;277;0;15;10;4;21.74;21.74;8.7;34.78;13.04;0.0
2019;Jun;2019-06-01;National;PARIS NORD;DOUAI;67;191;0;20;10;1;16.22;16.22;13.51;35.14;13.51;5.41
2019;Jun;2019-06-01;National;DUNKERQUE;PARIS NORD;117;237;4;10;4;0;17.65;29.41;29.41;17.65;5.88;0.0
2019;Jun;2019-06-01;National;PARIS NORD;LILLE;62;589;6;59;26;9;17.09;13.68;22.22;22.22;22.22;2.56
2019;Jun;2019-06-01;National;LILLE;PARIS NORD;63;626;69;40;12;3;19.32;11.36;25.0;22.73;14.77;6.82
2019;Jun;2019-06-01;National;LILLE;LYON PART DIEU;190;235;0;32;13;6;29.73;10.81;27.03;13.51;10.81;8.11
2019;Jun;2019-06-01;National;LYON PART DIEU;MARNE LA VALLEE;109;313;77;39;19;5;17.86;16.07;30.36;21.43;10.71;3.57
2019;Jun;2019-06-01;National;PARIS LYON;DIJON VILLE;95;439;0;41;19;10;20.75;15.09;22.64;35.85;5.66;0.0
2019;Jun;2019-06-01;National;GRENOBLE;PARIS LYON;185;203;0;17;8;5;15.79;42.11;21.05;10.53;5.26;5.26
2019;Jun;2019-06-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;80;198;0;9;6;5;11.11;16.67;11.11;50.0;11.11;0.0
2019;Jun;2019-06-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;81;218;7;20;10;3;15.56;24.44;24.44;4.44;13.33;17.78
2019;Jun;2019-06-01;National;NIMES;PARIS LYON;177;332;0;54;29;15;26.87;28.36;20.9;13.43;7.46;2.99
2019;Jun;2019-06-01;National;PARIS LYON;VALENCE ALIXAN TGV;131;292;0;27;12;8;10.0;30.0;10.0;43.33;6.67;0.0
2019;Jun;2019-06-01;International;BARCELONA;PARIS LYON;324;91;0;23;18;8;50.0;18.75;18.75;6.25;6.25;0.0
2019;Jun;2019-06-01;National;BREST;PARIS MONTPARNASSE;231;278;15;27;13;6;40.0;36.0;4.0;16.0;0.0;4.0
2019;Jun;2019-06-01;National;NANTES;PARIS MONTPARNASSE;136;579;45;70;35;17;21.11;32.22;25.56;15.56;1.11;4.44
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;QUIMPER;226;255;5;33;17;5;28.12;15.62;6.25;40.62;6.25;3.12
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;RENNES;103;635;10;56;24;11;25.97;20.78;12.99;32.47;5.19;2.6
2019;Jun;2019-06-01;National;RENNES;PARIS MONTPARNASSE;103;616;29;57;28;15;25.64;30.77;20.51;19.23;0.0;3.85
2019;Jun;2019-06-01;National;ST MALO;PARIS MONTPARNASSE;164;84;0;4;2;2;9.09;18.18;27.27;45.45;0.0;0.0
2019;Jun;2019-06-01;National;TOURS;PARIS MONTPARNASSE;81;178;4;24;15;7;18.18;31.82;20.45;6.82;4.55;18.18
2019;Jun;2019-06-01;National;PARIS EST;STRASBOURG;116;501;0;29;15;7;17.95;15.38;10.26;28.21;25.64;2.56
2019;Jun;2019-06-01;National;STRASBOURG;NANTES;294;58;0;16;8;2;12.5;43.75;31.25;0.0;12.5;0.0
2019;Jun;2019-06-01;National;PARIS NORD;DUNKERQUE;116;243;6;27;17;7;10.53;18.42;10.53;26.32;28.95;5.26
2019;Jun;2019-06-01;National;MARSEILLE ST CHARLES;LILLE;281;202;14;48;25;6;23.4;17.02;25.53;23.4;8.51;2.13
2019;Jun;2019-06-01;National;BELLEGARDE (AIN);PARIS LYON;163;218;0;23;14;7;26.67;33.33;30.0;3.33;0.0;6.67
2019;Jun;2019-06-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131;196;3;14;10;4;29.41;17.65;29.41;11.76;11.76;0.0
2019;Jun;2019-06-01;National;PARIS LYON;MULHOUSE VILLE;168;300;0;34;19;7;23.91;17.39;26.09;30.43;2.17;0.0
2019;Jun;2019-06-01;National;PARIS LYON;NIMES;176;322;0;32;17;14;13.95;27.91;13.95;32.56;9.3;2.33
2019;Jun;2019-06-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;102;369;8;29;9;1;16.67;6.25;41.67;18.75;8.33;8.33
2019;Jun;2019-06-01;International;PARIS EST;STUTTGART;197;135;0;21;6;3;10.53;36.84;21.05;21.05;10.53;0.0
2019;Jun;2019-06-01;International;PARIS LYON;ZURICH;229;142;0;25;12;4;29.63;25.93;18.52;25.93;0.0;0.0
2019;Jun;2019-06-01;International;ZURICH;PARIS LYON;233;144;0;16;11;7;25.0;31.25;25.0;18.75;0.0;0.0
2019;Jun;2019-06-01;International;PARIS LYON;BARCELONA;313;92;0;14;14;9;0.0;35.71;14.29;35.71;14.29;0.0
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;95;425;2;47;18;4;19.05;27.38;30.95;17.86;2.38;2.38
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;ANGOULEME;132;287;4;36;20;15;19.23;15.38;13.46;30.77;9.62;11.54
2019;Jun;2019-06-01;National;ANGOULEME;PARIS MONTPARNASSE;130;283;0;47;23;11;11.67;46.67;21.67;11.67;1.67;6.67
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;BREST;226;257;0;29;14;8;39.29;32.14;0.0;17.86;3.57;7.14
2019;Jun;2019-06-01;National;LAVAL;PARIS MONTPARNASSE;89;227;12;21;9;6;22.86;28.57;28.57;20.0;0.0;0.0
2019;Jun;2019-06-01;National;POITIERS;PARIS MONTPARNASSE;99;423;0;68;33;15;18.35;47.71;18.35;8.26;0.92;6.42
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;66;396;6;36;17;11;13.95;20.93;25.58;25.58;10.47;3.49
2019;Jun;2019-06-01;National;NANCY;PARIS EST;98;299;0;20;11;2;12.5;43.75;8.33;20.83;10.42;4.17
2019;Jun;2019-06-01;National;LYON PART DIEU;LILLE;187;283;77;50;18;5;14.29;15.87;33.33;15.87;19.05;1.59
2019;Jun;2019-06-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;214;254;0;40;24;8;25.0;7.5;17.5;32.5;12.5;5.0
2019;Jun;2019-06-01;National;AIX EN PROVENCE TGV;PARIS LYON;185;410;22;37;22;12;22.86;22.86;20.0;25.71;5.71;2.86
2019;Jun;2019-06-01;National;PARIS LYON;ANNECY;224;147;0;13;5;5;15.38;30.77;15.38;30.77;7.69;0.0
2019;Jun;2019-06-01;National;ANNECY;PARIS LYON;229;141;0;16;7;3;18.75;18.75;37.5;18.75;6.25;0.0
2019;Jun;2019-06-01;National;PARIS LYON;AVIGNON TGV;161;449;0;39;17;5;14.29;25.4;38.1;15.87;6.35;0.0
2019;Jun;2019-06-01;National;AVIGNON TGV;PARIS LYON;164;425;22;38;19;9;15.79;26.32;24.56;19.3;7.02;7.02
2019;Jun;2019-06-01;National;PARIS LYON;BELLEGARDE (AIN);164;204;0;25;9;4;20.59;32.35;29.41;8.82;5.88;2.94
2019;Jun;2019-06-01;National;PARIS LYON;GRENOBLE;184;215;0;32;13;5;18.75;25.0;21.88;25.0;9.38;0.0
2019;Jun;2019-06-01;National;PARIS LYON;MACON LOCHE;96;205;0;14;8;6;15.79;31.58;5.26;47.37;0.0;0.0
2019;Jun;2019-06-01;National;PARIS LYON;MONTPELLIER;207;323;0;27;20;16;29.63;29.63;3.7;33.33;3.7;0.0
2019;Jun;2019-06-01;National;PARIS LYON;PERPIGNAN;306;187;0;29;16;12;10.34;27.59;20.69;34.48;6.9;0.0
2019;Jun;2019-06-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168;117;7;12;4;2;16.67;33.33;22.22;16.67;5.56;5.56
2019;Jun;2019-06-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;105;576;200;66;29;8;16.28;24.42;23.26;12.79;10.47;12.79
2019;Jun;2019-06-01;International;PARIS EST;FRANCFORT;203;162;0;25;11;4;19.05;14.29;28.57;14.29;23.81;0.0
2019;Jun;2019-06-01;International;PARIS LYON;ITALIE;434;68;0;15;12;7;6.67;26.67;20.0;33.33;13.33;0.0
2019;Jun;2019-06-01;International;PARIS LYON;LAUSANNE;174;141;0;17;7;2;10.0;20.0;30.0;30.0;10.0;0.0
2019;Jun;2019-06-01;International;MADRID;MARSEILLE ST CHARLES;194;30;0;6;4;2;33.33;33.33;0.0;33.33;0.0;0.0
2019;Jun;2019-06-01;National;LE MANS;PARIS MONTPARNASSE;62;442;13;46;25;12;17.0;34.0;33.0;11.0;1.0;4.0
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;NANTES;133;548;2;77;34;13;15.31;28.57;29.59;22.45;3.06;1.02
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;264;141;3;34;14;4;21.21;45.45;18.18;9.09;3.03;3.03
2019;Jun;2019-06-01;National;PARIS MONTPARNASSE;TOURS;79;176;4;17;6;4;16.22;24.32;35.14;18.92;5.41;0.0
2019;Jun;2019-06-01;National;VANNES;PARIS MONTPARNASSE;160;261;11;17;10;6;24.14;37.93;17.24;17.24;0.0;3.45
2019;Jun;2019-06-01;National;METZ;PARIS EST;86;305;0;27;15;4;18.52;16.67;44.44;14.81;1.85;3.7
2019;Jun;2019-06-01;National;PARIS EST;REIMS;46;213;4;11;6;5;20.69;24.14;13.79;17.24;17.24;6.9
2019;Jun;2019-06-01;National;PARIS NORD;ARRAS;49;305;14;30;15;2;20.63;11.11;15.87;31.75;14.29;6.35
2019;Jun;2019-06-01;National;DOUAI;PARIS NORD;77;203;9;12;3;0;2.78;25.0;44.44;5.56;19.44;2.78
2019;Jun;2019-06-01;National;LILLE;MARSEILLE ST CHARLES;298;193;0;26;14;5;19.23;11.54;23.08;34.62;7.69;3.85
2019;Jun;2019-06-01;National;BORDEAUX ST JEAN;TOURCOING;300;29;0;4;4;2;25.0;25.0;0.0;50.0;0.0;0.0
2019;Jun;2019-06-01;National;MARSEILLE ST CHARLES;TOURCOING;308;24;0;6;1;1;16.67;16.67;33.33;33.33;0.0;0.0
2019;Jun;2019-06-01;National;TOURCOING;BORDEAUX ST JEAN;289;36;8;5;5;2;20.0;20.0;40.0;20.0;0.0;0.0
2019;Jun;2019-06-01;National;MARNE LA VALLEE;LYON PART DIEU;111;294;0;36;16;8;21.57;15.69;25.49;11.76;13.73;11.76
2019;Jun;2019-06-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;210;258;14;51;24;6;24.0;18.0;24.0;28.0;4.0;2.0
2019;Jun;2019-06-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;180;142;0;14;6;5;11.11;38.89;11.11;27.78;11.11;0.0
2019;Jun;2019-06-01;National;PARIS LYON;LYON PART DIEU;119;569;0;38;21;10;20.0;34.0;18.0;28.0;0.0;0.0
2019;Jun;2019-06-01;National;PARIS LYON;MARSEILLE ST CHARLES;197;538;0;53;25;10;23.08;30.77;19.23;19.23;7.69;0.0
2019;Jun;2019-06-01;National;MARSEILLE ST CHARLES;PARIS LYON;200;518;22;52;27;13;25.49;27.45;17.65;15.69;7.84;5.88
2019;Jun;2019-06-01;National;PERPIGNAN;PARIS LYON;303;158;0;27;18;6;44.44;18.52;22.22;3.7;11.11;0.0
2019;Jun;2019-06-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;169;109;0;8;4;2;27.27;36.36;9.09;27.27;0.0;0.0
2019;Jun;2019-06-01;National;VALENCE ALIXAN TGV;PARIS LYON;133;308;0;52;28;15;24.59;31.15;22.95;13.11;6.56;1.64
2019;Jun;2019-06-01;National;LYON PART DIEU;MONTPELLIER;114;228;21;30;14;6;18.6;13.95;18.6;16.28;16.28;16.28
2019;Jun;2019-06-01;International;FRANCFORT;PARIS EST;227;162;5;25;10;2;20.0;0.0;28.0;28.0;20.0;4.0
2019;Jun;2019-06-01;International;GENEVE;PARIS LYON;171;214;0;24;14;7;29.63;29.63;29.63;3.7;0.0;7.41
2019;Jun;2019-06-01;International;LAUSANNE;PARIS LYON;186;139;0;15;5;4;33.33;33.33;33.33;0.0;0.0;0.0
2019;Jun;2019-06-01;International;MARSEILLE ST CHARLES;MADRID;193;30;0;4;3;2;0.0;0.0;25.0;25.0;50.0;0.0
2019;Jul;2019-07-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;147;808;9;97;49;16;35.88;19.08;19.08;13.74;3.82;8.4
2019;Jul;2019-07-01;National;BREST;PARIS MONTPARNASSE;231;296;34;17;7;2;29.41;41.18;5.88;23.53;0.0;0.0
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;175;242;0;35;14;2;20.0;24.44;26.67;24.44;0.0;4.44
2019;Jul;2019-07-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;174;235;0;12;4;1;17.65;17.65;41.18;11.76;0.0;11.76
2019;Jul;2019-07-01;National;VANNES;PARIS MONTPARNASSE;158;255;11;16;6;1;21.74;30.43;21.74;13.04;8.7;4.35
2019;Jul;2019-07-01;National;NANCY;PARIS EST;96;321;12;20;9;5;10.71;28.57;25.0;21.43;3.57;10.71
2019;Jul;2019-07-01;National;ARRAS;PARIS NORD;51;331;23;19;7;1;11.76;27.45;39.22;15.69;3.92;1.96
2019;Jul;2019-07-01;National;DOUAI;PARIS NORD;77;204;11;13;5;0;13.79;27.59;31.03;17.24;6.9;3.45
2019;Jul;2019-07-01;National;BORDEAUX ST JEAN;TOURCOING;299;10;0;1;0;0;100.0;0.0;0.0;0.0;0.0;0.0
2019;Jul;2019-07-01;National;TOURCOING;BORDEAUX ST JEAN;289;12;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Jul;2019-07-01;National;LYON PART DIEU;MARNE LA VALLEE;109;318;66;60;20;6;15.29;21.18;42.35;12.94;5.88;2.35
2019;Jul;2019-07-01;National;AIX EN PROVENCE TGV;PARIS LYON;188;433;0;55;26;7;24.07;29.63;11.11;27.78;3.7;3.7
2019;Jul;2019-07-01;National;AVIGNON TGV;PARIS LYON;164;513;4;69;36;7;16.3;23.91;21.74;22.83;10.87;4.35
2019;Jul;2019-07-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;184;136;43;13;6;3;13.33;20.0;20.0;33.33;13.33;0.0
2019;Jul;2019-07-01;National;DIJON VILLE;PARIS LYON;98;441;0;32;13;7;9.52;26.19;38.1;14.29;4.76;7.14
2019;Jul;2019-07-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;80;208;0;14;7;2;13.79;20.69;3.45;44.83;13.79;3.45
2019;Jul;2019-07-01;National;MACON LOCHE;PARIS LYON;102;266;74;13;8;3;12.5;18.75;25.0;18.75;25.0;0.0
2019;Jul;2019-07-01;National;PARIS LYON;MULHOUSE VILLE;168;307;0;32;13;6;9.76;21.95;21.95;31.71;14.63;0.0
2019;Jul;2019-07-01;National;MULHOUSE VILLE;PARIS LYON;168;313;0;23;10;6;17.86;25.0;32.14;10.71;7.14;7.14
2019;Jul;2019-07-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;169;116;0;9;5;3;10.0;5.0;25.0;35.0;20.0;5.0
2019;Jul;2019-07-01;International;STUTTGART;PARIS EST;202;168;29;29;16;11;20.83;16.67;37.5;16.67;0.0;8.33
2019;Jul;2019-07-01;International;PARIS LYON;BARCELONA;319;124;1;39;24;12;13.33;10.0;26.67;33.33;16.67;0.0
2019;Jul;2019-07-01;National;LE MANS;PARIS MONTPARNASSE;62;435;5;30;13;4;16.18;32.35;26.47;14.71;2.94;7.35
2019;Jul;2019-07-01;National;NANTES;PARIS MONTPARNASSE;136;559;15;44;13;5;16.39;19.67;27.87;22.95;6.56;6.56
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;ST MALO;162;119;0;12;8;2;40.0;20.0;0.0;26.67;6.67;6.67
2019;Jul;2019-07-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;67;427;0;28;11;2;17.95;15.38;34.62;11.54;2.56;17.95
2019;Jul;2019-07-01;National;TOURS;PARIS MONTPARNASSE;81;157;0;8;4;1;6.67;6.67;53.33;13.33;6.67;13.33
2019;Jul;2019-07-01;National;PARIS EST;METZ;85;323;0;28;16;11;24.0;18.0;16.0;26.0;16.0;0.0
2019;Jul;2019-07-01;National;REIMS;PARIS EST;46;220;10;13;6;3;21.88;18.75;31.25;18.75;9.38;0.0
2019;Jul;2019-07-01;National;PARIS NORD;DOUAI;67;180;3;18;10;3;6.67;26.67;20.0;20.0;26.67;0.0
2019;Jul;2019-07-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;213;261;7;65;22;7;26.15;13.85;26.15;18.46;10.77;4.62
2019;Jul;2019-07-01;National;PARIS LYON;AIX EN PROVENCE TGV;188;403;0;40;23;7;30.0;22.5;17.5;27.5;2.5;0.0
2019;Jul;2019-07-01;National;PARIS LYON;DIJON VILLE;95;442;0;24;16;6;13.51;18.92;13.51;37.84;16.22;0.0
2019;Jul;2019-07-01;National;PARIS LYON;GRENOBLE;181;164;0;17;8;2;46.67;6.67;20.0;26.67;0.0;0.0
2019;Jul;2019-07-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;80;225;10;29;12;4;4.35;33.33;26.09;14.49;11.59;10.14
2019;Jul;2019-07-01;National;PARIS LYON;LYON PART DIEU;120;549;17;46;24;10;13.33;20.0;10.0;48.33;8.33;0.0
2019;Jul;2019-07-01;National;PARIS LYON;MACON LOCHE;98;213;19;13;7;3;10.0;5.0;5.0;70.0;5.0;5.0
2019;Jul;2019-07-01;National;MARSEILLE ST CHARLES;PARIS LYON;203;488;4;69;34;12;20.29;27.54;14.49;26.09;8.7;2.9
2019;Jul;2019-07-01;National;NICE VILLE;PARIS LYON;357;265;0;46;21;7;13.33;33.33;20.0;15.56;13.33;4.44
2019;Jul;2019-07-01;National;PARIS LYON;PERPIGNAN;306;201;1;50;27;11;24.0;18.0;22.0;26.0;10.0;0.0
2019;Jul;2019-07-01;National;PERPIGNAN;PARIS LYON;306;321;126;53;33;11;28.85;25.0;26.92;9.62;5.77;3.85
2019;Jul;2019-07-01;National;TOULON;PARIS LYON;248;321;0;50;23;8;16.33;32.65;20.41;14.29;12.24;4.08
2019;Jul;2019-07-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;105;410;5;64;19;9;23.96;16.67;30.21;12.5;11.46;5.21
2019;Jul;2019-07-01;International;FRANCFORT;PARIS EST;229;196;25;31;19;8;32.14;0.0;21.43;32.14;10.71;3.57
2019;Jul;2019-07-01;International;ITALIE;PARIS LYON;256;128;69;11;9;2;37.5;0.0;37.5;25.0;0.0;0.0
2019;Jul;2019-07-01;International;ZURICH;PARIS LYON;237;148;0;13;4;2;7.14;28.57;50.0;0.0;14.29;0.0
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;94;411;0;25;11;2;25.45;21.82;29.09;18.18;1.82;3.64
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;151;777;0;75;37;15;18.37;27.55;21.43;30.61;2.04;0.0
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;LAVAL;86;238;0;12;6;3;33.33;11.11;33.33;18.52;3.7;0.0
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;LE MANS;60;421;0;17;7;1;15.58;16.88;48.05;18.18;1.3;0.0
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;RENNES;103;613;0;44;19;6;39.68;12.7;12.7;28.57;4.76;1.59
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;TOURS;79;161;4;6;2;0;16.0;8.0;60.0;4.0;8.0;4.0
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;VANNES;155;207;0;18;9;1;31.82;27.27;13.64;13.64;9.09;4.55
2019;Jul;2019-07-01;National;METZ;PARIS EST;85;367;59;40;15;9;18.03;19.67;29.51;13.11;6.56;13.11
2019;Jul;2019-07-01;National;PARIS EST;NANCY;96;300;0;23;18;6;41.38;20.69;17.24;6.9;13.79;0.0
2019;Jul;2019-07-01;National;PARIS EST;STRASBOURG;116;557;0;47;31;13;40.35;12.28;8.77;26.32;12.28;0.0
2019;Jul;2019-07-01;National;STRASBOURG;NANTES;292;49;0;6;1;0;0.0;33.33;50.0;16.67;0.0;0.0
2019;Jul;2019-07-01;National;PARIS NORD;DUNKERQUE;114;248;3;21;10;0;12.5;25.0;12.5;25.0;21.88;3.12
2019;Jul;2019-07-01;National;DUNKERQUE;PARIS NORD;116;240;6;8;4;0;15.79;36.84;10.53;21.05;10.53;5.26
2019;Jul;2019-07-01;National;PARIS NORD;LILLE;63;554;6;50;25;8;21.18;24.71;12.94;23.53;14.12;3.53
2019;Jul;2019-07-01;National;MARSEILLE ST CHARLES;LILLE;285;207;14;70;29;9;25.71;15.71;32.86;15.71;7.14;2.86
2019;Jul;2019-07-01;National;LILLE;MARSEILLE ST CHARLES;300;205;0;45;22;16;31.82;18.18;18.18;15.91;11.36;4.55
2019;Jul;2019-07-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;217;268;0;66;34;22;24.62;15.38;15.38;24.62;10.77;9.23
2019;Jul;2019-07-01;National;ANNECY;PARIS LYON;231;180;44;11;5;1;18.18;18.18;36.36;18.18;9.09;0.0
2019;Jul;2019-07-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131;190;0;8;5;4;27.27;36.36;9.09;18.18;0.0;9.09
2019;Jul;2019-07-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;191;254;133;13;7;1;26.67;13.33;40.0;6.67;6.67;6.67
2019;Jul;2019-07-01;National;GRENOBLE;PARIS LYON;183;162;1;13;5;1;23.08;7.69;38.46;15.38;7.69;7.69
2019;Jul;2019-07-01;National;MONTPELLIER;PARIS LYON;206;498;126;75;44;14;32.43;29.73;20.27;10.81;4.05;2.7
2019;Jul;2019-07-01;National;NIMES;PARIS LYON;176;485;126;74;44;14;32.95;29.55;19.32;10.23;4.55;3.41
2019;Jul;2019-07-01;National;PARIS LYON;TOULON;244;316;0;59;30;15;32.2;22.03;22.03;16.95;1.69;5.08
2019;Jul;2019-07-01;National;PARIS LYON;VALENCE ALIXAN TGV;131;313;1;39;20;5;12.73;14.55;20.0;41.82;9.09;1.82
2019;Jul;2019-07-01;National;VALENCE ALIXAN TGV;PARIS LYON;133;339;16;68;40;13;34.57;24.69;22.22;9.88;4.94;3.7
2019;Jul;2019-07-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;111;468;24;111;54;30;17.86;20.0;25.71;16.43;10.0;10.0
2019;Jul;2019-07-01;International;PARIS EST;FRANCFORT;226;170;0;32;21;12;30.77;11.54;19.23;30.77;3.85;3.85
2019;Jul;2019-07-01;International;PARIS LYON;ITALIE;276;69;27;7;5;2;44.44;0.0;11.11;33.33;11.11;0.0
2019;Jul;2019-07-01;International;PARIS LYON;LAUSANNE;174;147;0;14;7;4;14.29;23.81;19.05;14.29;19.05;9.52
2019;Jul;2019-07-01;International;PARIS LYON;ZURICH;236;151;0;23;10;2;12.5;16.67;41.67;20.83;8.33;0.0
2019;Jul;2019-07-01;International;MADRID;MARSEILLE ST CHARLES;198;30;0;7;7;5;28.57;0.0;42.86;28.57;0.0;0.0
2019;Jul;2019-07-01;National;ANGOULEME;PARIS MONTPARNASSE;131;247;0;21;7;2;25.0;15.0;27.5;12.5;2.5;17.5
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;BREST;227;240;0;22;12;2;50.0;22.73;13.64;13.64;0.0;0.0
2019;Jul;2019-07-01;National;LAVAL;PARIS MONTPARNASSE;90;219;0;13;6;2;15.79;10.53;42.11;26.32;0.0;5.26
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;NANTES;132;510;0;33;16;6;26.79;21.43;25.0;25.0;1.79;0.0
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;POITIERS;99;518;0;42;17;2;16.05;23.46;32.1;20.99;4.94;2.47
2019;Jul;2019-07-01;National;POITIERS;PARIS MONTPARNASSE;100;421;0;33;12;3;17.72;16.46;34.18;12.66;2.53;16.46
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;QUIMPER;226;231;0;24;10;2;39.13;30.43;8.7;13.04;8.7;0.0
2019;Jul;2019-07-01;National;RENNES;PARIS MONTPARNASSE;104;656;45;43;18;3;20.69;22.41;22.41;25.86;3.45;5.17
2019;Jul;2019-07-01;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;67;404;4;28;12;3;18.46;12.31;40.0;16.92;7.69;4.62
2019;Jul;2019-07-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;265;194;0;29;13;4;37.93;27.59;6.9;20.69;3.45;3.45
2019;Jul;2019-07-01;National;RENNES;LYON PART DIEU;243;124;0;17;11;5;5.88;23.53;29.41;29.41;5.88;5.88
2019;Jul;2019-07-01;National;LYON PART DIEU;RENNES;234;97;5;34;15;5;8.82;8.82;38.24;26.47;5.88;11.76
2019;Jul;2019-07-01;National;STRASBOURG;PARIS EST;116;634;97;68;38;25;27.27;14.77;27.27;21.59;2.27;6.82
2019;Jul;2019-07-01;National;LILLE;PARIS NORD;63;617;66;32;15;5;20.69;20.69;26.44;20.69;10.34;1.15
2019;Jul;2019-07-01;National;LILLE;LYON PART DIEU;191;259;4;40;22;8;21.28;31.91;12.77;17.02;10.64;6.38
2019;Jul;2019-07-01;National;LYON PART DIEU;LILLE;187;287;66;81;29;10;18.28;25.81;37.63;10.75;5.38;2.15
2019;Jul;2019-07-01;National;BELLEGARDE (AIN);PARIS LYON;162;227;8;19;8;2;27.59;31.03;31.03;3.45;0.0;6.9
2019;Jul;2019-07-01;National;LYON PART DIEU;PARIS LYON;121;597;41;74;30;8;18.69;28.04;20.56;12.15;15.89;4.67
